content,label,raw
Dukungan untuk 01 <username> - <username> terus bergulir dari kalangan pemuka agama dan santri.,0,Dukungan untuk 01 <username> - <username> terus bergulir dari kalangan pemuka agama dan santri .
<username> Auto mati dibunuh sama nyi roro kidul kmu kwkwkwk. [REPPUNC] Klw g pake baju ijo ksna aja dcoba dlu deh,0,<username> <username> <username> <username> Auto mati dibunuh sama nyi roro kidul kmu kwkwkwk ... Klw g pake baju ijo ksna aja dcoba dlu deh
Wah seru neh <hashtag>,0,Wah seru neh <hashtag>
<username> Gak nangka :grinning_squinting_face:,0,<username> <username> Gak nangka ðŸ˜†
<username> Welcome to indonesia di mana kata maaf menjadi solusi untuk semuanya.Dan segala kelakuan dianggap becanda [EMOTICON],1,<username> Welcome to indonesia di mana kata maaf menjadi solusi untuk semuanya.Dan segala kelakuan dianggap becanda :)
Puisi keren dari anak sd [CAPS]. [REPPUNC] <hashtag> <link>,0,Puisi keren dari anak SD ... <hashtag> <hashtag> <link>
Alih-alih mereda konflik lahan ini makin memanas di area konsesi pkp2b [CAPS] Adaro Indonesia. <hashtag>,0,Alih-alih mereda konflik lahan ini makin memanas di area konsesi PKP2B Adaro Indonesia . <hashtag>
<username> Ustad kalo goblok bisa di pecat ngfak yah. [REPPUNC] Serius nih nanya nya ! [REPPUNC],0,<username> Ustad kalo goblok bisa di pecat ngfak yah ... Serius nih nanya nya ??
Nah ini kaum kampret menuding kalau Jokowi gunakan konsultan asing untuk kampanye medsos namun ternyata semua itu cuma Hoax,0,Nah ini kaum kampret menuding kalau Jokowi gunakan konsultan asing untuk kampanye medsos namun ternyata semua itu cuma Hoax
Impor pangan yang berlebihan apalagi di masa panen menghancurkan masa depan petani dan pertanian kita. <username> <hashtag>,0,Impor pangan yang berlebihan apalagi di masa panen menghancurkan masa depan petani dan pertanian kita . <username> <hashtag>
Bisa ga si nge reset orang yg gue tau dan kenal jadi ga kenal siapa2 deh gue abis org2 tolol dah gapunya hati consciously hurting fak [ELONG] you all r shits,0,Bisa ga si nge reset orang yg gue tau dan kenal jadi ga kenal siapa2 deh gue abis org2 tolol dah gapunya hati consciously hurting fakkkk you all r shits
Semoga nular.. (sontoloyo) nya ! Tangan belom bisa move on rasa nya pak mardiguwp @ Mula by Galeria Jakarta <link>,0,Semoga nular .. (sontoloyo) nya ! Tangan belom bisa move on rasa nya pak mardiguwp @ Mula by Galeria Jakarta <link>
<username> Tangkap dan penjarakan gabener kadrun ! <hashtag>,0,<username> Tangkap dan penjarakan gabener kadrun ! <hashtag>
kerja [CAPS] nabung [CAPS] goblok [CAPS] bukan [CAPS] retweet [CAPS] <link>,0,KERJA NABUNG GOBLOK BUKAN RETWEET <link>
Kenapa Kanza posenya mirip mba2 Thread horror baju ijo Nyi Roro Kidul yg Apartment bawahnya kuburan nisan hitam ! [REPPUNC] <link>,0,Kenapa Kanza posenya mirip mba2 Thread horror baju ijo Nyi Roro Kidul yg Apartment bawahnya kuburan nisan hitam??!! <link>
<hashtag> Mendikbud Nadiem Makarim mengatakan peringatan Hari <hashtag> merupakan momentum bagi pemuda untuk melangkah maju. Ia meminta semua pemuda tidak takut akan kegagalan. Kesuksesan menurut dia akan diraih dengan terus melangkah ke depan. -- <hashtag> <link>,0,<hashtag> Mendikbud Nadiem Makarim mengatakan peringatan Hari <hashtag> merupakan momentum bagi pemuda untuk melangkah maju . Ia meminta semua pemuda tidak takut akan kegagalan . Kesuksesan menurut dia akan diraih dengan terus melangkah ke depan . -- <hashtag> <hashtag> <link>
Ambyar [ELONG]..Wayahee <hashtag> mohon doa dari semua korban php [CAPS] tuk perjuangan n pengabdian <username> <hashtag> tuk <hashtag> Ayo Move on brs Para Lebah ! [REPPUNC] <link>,0,Ambyaaaar ..Wayahee <hashtag> mohon doa dari semua korban PHP tuk perjuangan n pengabdian <username> <username> <hashtag> tuk <hashtag> Ayo Move on brs Para Lebah !! <link>
<username> Ini bagaikan ngajarin ikan berenang. Benerin dulu hati lu Tom. Gak enak juga masuk neraka cuma gara2 ngebelain orang yg salah.,0,<username> Ini bagaikan ngajarin ikan berenang . Benerin dulu hati lu Tom . Gak enak juga masuk neraka cuma gara2 ngebelain orang yg salah .
dengan tidak mengurangi rasa hormat saya kepada bapak prabowo saya minta usul bapak kalau mau sholat jumat gausah di sebar pakai pamflet juga kali. kan ini bukan promosi potongan harga bapak.,1,dengan tidak mengurangi rasa hormat saya kepada bapak prabowo saya minta usul bapak kalau mau sholat jumat gausah di sebar pakai pamflet juga kali . kan ini bukan promosi potongan harga bapak .
<username> dokter [ELONG]. [REPPUNC] Mancrabs [ELONG] :thumbs_up: :thumbs_up:,0,<username> dokterrr ... Mancraaaabs ðŸ‘ðŸ‘
Skill minimal pengen exsis total hhahh <hashtag>,0,Skill minimal pengen exsis total hhahh <hashtag> <hashtag> <hashtag>
woi cina (gw jg cina) apus deh nih thread lu pake hashtag <hashtag> ya sama aja lu 11 12 sama tu cewek stres. sama2 rasis goblok.,0,woi cina (gw jg cina) apus deh nih thread lu pake hashtag <hashtag> ya sama aja lu 11 12 sama tu cewek stres . sama2 rasis goblok .
<username> Goblok ih hahaha,0,<username> Goblok ih hahaha
Jangan boros Kamu masih miskin Baek ngopi coeg <hashtag>,1,Jangan boros Kamu masih miskin Baek ngopi coeg <hashtag>
<username> Mau jadi bangsa optimis atau bangsa yg pesimis. Itu masalah pilihan hidup. Demi masa depan generasi mendat <link>,0,<username> Mau jadi bangsa optimis atau bangsa yg pesimis . Itu masalah pilihan hidup . Demi masa depan generasi mendat <link>
lempar batu sembunyi tangan sebelumnya dicuci dulu biar bersih <username> <hashtag>,0,lempar batu sembunyi tangan sebelumnya dicuci dulu biar bersih <username> <username> <username> <hashtag>
Katanya pertemuan Prabowo dan Jokowi bertujuan untuk kebaikan bangsa. sekarang kok minta jatah kursi <hashtag>,1,Katanya pertemuan Prabowo dan Jokowi bertujuan untuk kebaikan bangsa . sekarang kok minta jatah kursi <hashtag> <hashtag>
Itu lebih cocok <hashtag> Dia cocoknya sebagai kepala rumah tangga karena sering kagetan..,1,Itu lebih cocok <hashtag> Dia cocoknya sebagai kepala rumah tangga karena sering kagetan ..
Jangan suka nyebarin berita hoax ya tweeps bisa dipenjara entar <hashtag>,0,Jangan suka nyebarin berita hoax ya tweeps bisa dipenjara entar <hashtag>
Bukti kinerja jokowi untuk rakyat indonesia <hashtag> <username>,0,Bukti kinerja jokowi untuk rakyat indonesia <hashtag> <username> <username> <username>
<username> Pak <username> mohon segera berlakukan hukuman mati bagi pejabat negara yg merangkap jabatan sebagai koruptor juga,0,<username> <username> <username> Pak <username> mohon segera berlakukan hukuman mati bagi pejabat negara yg merangkap jabatan sebagai koruptor juga
rt [CAPS] <username>: Kita sll optimis melangkah maju bersama bpk Jokowi <hashtag>,0,RT <username>: Kita sll optimis melangkah maju bersama bpk Jokowi <hashtag> <hashtag> <hashtag> <hashtag>
Menag: Cadar dan Celana Cingkrang Bukan Ukuran Ketakwaan <link>,0,Menag: Cadar dan Celana Cingkrang Bukan Ukuran Ketakwaan <link>
Banyak orang yang terlalu pintar menilai orang lain tapi dia terlalu bodoh [CAPS] untuk menilai dirinya sendiri. <hashtag>,1,Banyak orang yang terlalu pintar menilai orang lain tapi dia terlalu BODOH untuk menilai dirinya sendiri . <hashtag>
<username> woi bapak kolam ! belajar dulu bahasa indonesia yg baik dan benar sblm belajar filsuf baru kamu mengerti kata dungu itu adalah kata dasar !,0,<username> woi bapak kolam ! belajar dulu bahasa indonesia yg baik dan benar sblm belajar filsuf baru kamu mengerti kata dungu itu adalah kata dasar !
Terkutuklah oknum yg beberapa waktu lalu sengaja mengviralkan dngn mengatakan bahwa pasukan brimob adalah pasukan,0,Terkutuklah oknum yg beberapa waktu lalu sengaja mengviralkan dngn mengatakan bahwa pasukan brimob adalah pasukan
<username> ya.. iya blm di jkt makanya haha [CAPS] aduh gue goblok tp gitu intinya,0,<username> <username> ya .. iya blm di jkt makanya HAHA aduh gue goblok tp gitu intinya
"""Suatu hari kita akan bertemu dalam dimensi yang berbeda.."" Official Poster <hashtag>. :red_heart: Nantikan perjalanan Ainun desember [CAPS] 2019 di bioskop ! :clapper_board: <hashtag> <link>",0,â€œSuatu hari kita akan bertemu dalam dimensi yang berbeda ..â€ Official Poster <hashtag> . â¤ Nantikan perjalanan Ainun DESEMBER 2019 di bioskop ! ðŸŽ¬ <hashtag> <hashtag> <hashtag> <link>
Mah ulangan aku dapet 10 | wah pintar kamu nak. Gimana dengan nilai teman-teman mu? | ada yang dapet 80 90 sampe 100 |. [REPPUNC] <hashtag>,0,Mah ulangan aku dapet 10 | wah pintar kamu nak . Gimana dengan nilai teman-teman mu? | ada yang dapet 80 90 sampe 100 | .... <hashtag>
Tim futsal ipc [CAPS] Pelindo ii [CAPS] Jakarta resmi mendatangkan pemain jebolan timnas futsal U-20 ia adalah Firman Adriansyah. Bergabungnya Firman ke Pelindo sendiri mengikuti jejak empat pemain U-20 lainnya yaitu Muhammad Wildan Ahmad Habibie Agung Pandega dan Ramadhan Zidani. <hashtag> <link>,0,Tim futsal IPC Pelindo II Jakarta resmi mendatangkan pemain jebolan timnas futsal U-20 ia adalah Firman Adriansyah . Bergabungnya Firman ke Pelindo sendiri mengikuti jejak empat pemain U-20 lainnya yaitu Muhammad Wildan Ahmad Habibie Agung Pandega dan Ramadhan Zidani . <hashtag> <link>
<username> Tompi cucoknya jadi pasien..pasien rsj [CAPS].,0,<username> <username> <username> <username> Tompi cucoknya jadi pasien ..pasien RSJ .
<username> Terima kasih anies eh pemprov,1,<username> Terima kasih anies eh pemprov
Orang lagi flu ngedadak sembuh denger bakal UninstallJokowi [EMOTICON],0,Orang lagi flu ngedadak sembuh denger bakal UninstallJokowi :-)
<username> Pernyataan yg tidak patut dari sorang pejabat pemerintah. [REPPUNC] Gitu bngt nyari duit pud..,0,<username> Pernyataan yg tidak patut dari sorang pejabat pemerintah ... Gitu bngt nyari duit pud ..
Tegas bukan berarti penuh dengan amarah sifat yg ditunjukan wowo <hashtag> sama sekali bukan sifat tegas melainkan sifat yg tempramental <username>,0,Tegas bukan berarti penuh dengan amarah sifat yg ditunjukan wowo <hashtag> sama sekali bukan sifat tegas melainkan sifat yg tempramental <username> <username>
Gk seru klo gkda <username> di ilc [CAPS] selalu dinanti. [REPPUNC] No Rocky Gerung no party.. ! [REPPUNC] <hashtag>,0,Gk seru klo gkda <username> di ILC selalu dinanti ... No Rocky Gerung no party .. !!! <hashtag>
Kira kira Nia Ramadhani bisa ngerapihin seprei ga?,0,Kira kira Nia Ramadhani bisa ngerapihin seprei ga?
Tangkap semua aktor dibalik kerusuhan kemarin <hashtag>,0,Tangkap semua aktor dibalik kerusuhan kemarin <hashtag>
Selamat datang d negara +62. yang ngelawan begal d penjara yang berdemokrasi menyampaikan aspirasi ditangkap dan d kira propokasi dg perlakuan tidak manusiawi. yang mungut karet bekas malah d penjara. Apa kabar para korupsi yang malah disembunyikan para pejabat? <hashtag>,1,Selamat datang d negara +62 . yang ngelawan begal d penjara yang berdemokrasi menyampaikan aspirasi ditangkap dan d kira propokasi dg perlakuan tidak manusiawi . yang mungut karet bekas malah d penjara . Apa kabar para korupsi yang malah disembunyikan para pejabat? <hashtag>
<username> Diskotik yang baru dapat penghargaan bergengsi dari Gabener dki [CAPS] Jakardah,0,<username> Diskotik yang baru dapat penghargaan bergengsi dari Gabener DKI Jakardah
<hashtag> tagar terbaik terkeren bulan ini,0,<hashtag> <hashtag> tagar terbaik terkeren bulan ini
Banyak Prestasi Kepemimpinan Jokowi yang belum masih kurang dipahami pemilih ayo barisan [CAPS] relawan [CAPS] penggerak [CAPS] desa [CAPS] 01 <hashtag> Lamongan,0,Banyak Prestasi Kepemimpinan Jokowi yang belum masih kurang dipahami pemilih ayo BARISAN RELAWAN PENGGERAK DESA 01 <hashtag> Lamongan
Please deh gausah lebay kalopun iya hanbin juga itu udah ada credits tolol hehe,0,Please deh gausah lebay kalopun iya hanbin juga itu udah ada credits tolol hehe
<username> Yah kan team pak anies banyak atuh teh bisa di bagi dan klo perlu kan ikut sistem pak ahok dlu di bantu anak magang nyisir anggaran. itu kan udah ada training sebelumnya apalagi kayak asn sering banyak model sosialisai seminar dll.jadi ga ada alasan utk bilang ga bisa.,0,<username> Yah kan team pak anies banyak atuh teh bisa di bagi dan klo perlu kan ikut sistem pak ahok dlu di bantu anak magang nyisir anggaran . itu kan udah ada training sebelumnya apalagi kayak asn sering banyak model sosialisai seminar dll .jadi ga ada alasan utk bilang ga bisa .
<username> gubernur paling tolol,0,<username> <username> gubernur paling tolol
Setelah gnpf [CAPS] bela anies yg beri diskotek penghargaan fix dan sah diskotik itu halal :flexed_biceps: :flexed_biceps: :flexed_biceps:,0,Setelah GNPF bela anies yg beri diskotek penghargaan fix dan sah diskotik itu halalÃ°Å¸â€™ÂªÃ°Å¸â€™ÂªÃ°Å¸â€™Âª
Apa yang di inginkan Jokowi dari Nadiem Makarim seorang pemuda penggiat bisnis yang sama sekali tidak bersentuhan dengan dunia pendidikan? <hashtag> <link>,0,Apa yang di inginkan Jokowi dari Nadiem Makarim seorang pemuda penggiat bisnis yang sama sekali tidak bersentuhan dengan dunia pendidikan? <hashtag> <hashtag> <link>
<username> Kapan ya Sijahannam Abujanda iNi kena Stroke Karena yang keluar dari mulutnja tak lain dan tak bukan Sampah bau busuk Si Abujanda = <hashtag>,0,<username> <username> <username> <username> Kapan ya Sijahannam Abujanda iNi kena Stroke Karena yang keluar dari mulutnja tak lain dan tak bukan Sampah bau busuk Si Abujanda = <hashtag> <hashtag> <hashtag>
Alhamdulillah demi kebersamaan kita nkri [CAPS] <hashtag>,0,Alhamdulillah demi kebersamaan kita NKRI <hashtag>
"Keren ne, Gub Formula E-mpang Wajah tersenyum dengan mulut terbuka dan keringat dinginWajah menyeringai <hashtag>",1,"Keren ne, Gub Formula E-mpang Wajah tersenyum dengan mulut terbuka dan keringat dinginWajah menyeringai <hashtag> <hashtag>"
Selamat untuk Bapak Jokowi :smiling_face_with_smiling_eyes: semoga selalu dilimpahkan rahmat dan petunjuk dari allah [CAPS] dalam mewujudkan indonesia [CAPS] menjadi lebih baik dan semoga amanah dalam bertugas :folded_hands: <hashtag>,0,Selamat untuk Bapak JokowiðŸ˜Šsemoga selalu dilimpahkan rahmat dan petunjuk dari ALLAH dalam mewujudkan INDONESIA menjadi lebih baik dan semoga amanah dalam bertugasðŸ™ <hashtag>
"Mantap Pdi selain save alam, juga save koruptor :beaming_face_with_smiling_eyes: :beaming_face_with_smiling_eyes: :beaming_face_with_smiling_eyes:",1,"Mantap Pdi selain save alam, juga save koruptorðŸ˜ðŸ˜ðŸ˜"
<username> Ini <username> koq bias mengeluarkan sertifikat tanah kalua memang itu tanah milik dki? [CAPS] <link>,0,<username> <username> <username> Ini <username> koq bias mengeluarkan sertifikat tanah kalua memang itu tanah milik DKI? <link>
Make up mahal skin care mahal baju mahal tas mahal sepatu mahal. [REPPUNC] kok anda murahan <hashtag>,1,Make up mahal skin care mahal baju mahal tas mahal sepatu mahal ... kok anda murahan <hashtag>
Anehnya rata2 orang sukses malah instagramnya jarang bgt update. Nah si miskin ini ini yang sibuk bet update biar tidak keliatan miskin. Brrti aku msh miskin. <hashtag>,1,Anehnya rata2 orang sukses malah instagramnya jarang bgt update . Nah si miskin ini ini yang sibuk bet update biar tidak keliatan miskin . Brrti aku msh miskin . <hashtag> <hashtag> <hashtag> <hashtag>
Ke diskotik pake jilbab itu sama kayak makan babi pake bismillah Gak ngaruh..,0,Ke diskotik pake jilbab itu sama kayak makan babi pake bismillah Gak ngaruh ..
<username> wan [CAPS] Abud penyokong <hashtag>,0,<username> WAN Abud penyokong <hashtag>
<username> Staf Khusus hehehhehee,0,<username> <username> Staf Khusus hehehhehee
Jahat bgt sih jd manusia. Dulu dibikin dari tanah sengkete ya?,0,Jahat bgt sih jd manusia . Dulu dibikin dari tanah sengkete ya?
kenapa [CAPS] aku [CAPS] Pintar banget [CAPS] kalau stalkingin [CAPS] orang [CAPS] sih [CAPS]. deuh [CAPS].,1,KENAPA AKU Pintar BANGET kalau STALKINGIN ORANG SIH . DEUH .
<username> Hallo para wanita sosialita,0,<username> <username> Hallo para wanita sosialita
Apapun ucapan di luar sana kami tetap berada di barisanmu Jenderal. [REPPUNC] allahuakbar [CAPS] ! [REPPUNC] <hashtag> <link>,0,Apapun ucapan di luar sana kami tetap berada di barisanmu Jenderal ... ALLAHUAKBAR!!! <hashtag> <link>
yaa itulah diriku <hashtag> sekjend ku <hashtag> juga ternyata,0,yaa itulah diriku <hashtag> sekjend ku <hashtag> juga ternyata
Sekarang warga jkt58 mungkin sangat bahagia sekali melihat sepak terjang sang wan ajaib memimpin jkt.. <hashtag>,1,Sekarang warga jkt58 mungkin sangat bahagia sekali melihat sepak terjang sang wan ajaib memimpin jkt .. <hashtag>
Garuda harus benahin lagi Good Corporate Governance nya dongg <hashtag> <username>,0,Garuda harus benahin lagi Good Corporate Governance nya dongg <hashtag> <hashtag> <username>
welcome to indonesia semua hal dikomenin. even sebenernya itu gaperlu & gapenting samsek. ! [REPPUNC],1,welcome to indonesia semua hal dikomenin. even sebenernya itu gaperlu & gapenting samsek.???????
bapak Anies anda Gubernur terhebat dalam sejarah dki [CAPS] Jakarta. Gubernur pertama yang telah memberi hadiah rutin setiap tahun baru kepada seluruh warganya berupa kolam renang yang bisa dinikmati dirumah masing2. Bravo !,1,bapak Anies anda Gubernur terhebat dalam sejarah DKI Jakarta . Gubernur pertama yang telah memberi hadiah rutin setiap tahun baru kepada seluruh warganya berupa kolam renang yang bisa dinikmati dirumah masing2 . Bravo !
juara karena kecurangan <hashtag>,1,juara karena kecurangan <hashtag>
<username> Ya elah [ELONG] tompi di pikirin. [REPPUNC],0,<username> Ya elahhh tompi di pikirin ...
<username> tkw [CAPS],0,<username> TKW
Jangan kau cari sensasi dengan menghilangkan etikamu <username> bedakan lah Ulama sepuh dengan orang yang biasa. [REPPUNC] Untuk sebuah jabatan merendahkan martabat beliau. [REPPUNC] Sangat miris dengan pendidikanmu yang tinggi. [REPPUNC] <hashtag>,0,Jangan kau cari sensasi dengan menghilangkan etikamu <username> bedakan lah Ulama sepuh dengan orang yang biasa ... Untuk sebuah jabatan merendahkan martabat beliau ... Sangat miris dengan pendidikanmu yang tinggi ... <hashtag> <hashtag>
Doa dari Kyai dipolitisasi oleh Zonk itu sudah melewati batas. Itulah akibatnya jika menjadi kacung dari junjungannya yg rakus kekuasaan. Kyai Sepuh pun tidak dihormatinya.,0,Doa dari Kyai dipolitisasi oleh Zonk itu sudah melewati batas . Itulah akibatnya jika menjadi kacung dari junjungannya yg rakus kekuasaan . Kyai Sepuh pun tidak dihormatinya .
